Profile Id,Opportunity Id,Opportunity Name,Opportunity Category,Opportunity End Date,Gender,City,Country,Current Student Status,Current/Intended Major,Status Description,Opportunity Start Date,Reward Amount,Badge Name,Skill Points Earned,Skills Earned
659f3c55-fd6f-4b53-8bc6-e0e1d2b6be3d,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Mumbai,India,Graduate Program Student,Computer Science,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
65ae515e-eb0e-42d8-861d-e7268a56d163,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Bengaluru,India,Undergraduate Student,Computer Science,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
65b97154-9c65-432d-98b2-feb809973a0f,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Lalitpur,Nepal,Undergraduate Student,Computer Science and Information Systems,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
65c3d2e3-4476-43fc-ba33-b30a01271195,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Madurai,India,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
65d77f7c-bc50-436c-ae35-a4cd695332d5,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Dutse,Nigeria,High School Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
65dcb6ac-501b-4d04-beb3-d9686f739972,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,New Delhi,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
65e62e34-1af5-441f-a583-ff1845323ba3,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,ANUPPUR,India,Not in Education,Computer Science,Rewards Award,2023-08-21 4:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
65e6e9ba-a065-4a9e-ad73-d336d0e9f7fa,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Ibadan,Nigeria,Undergraduate Student,Others,Applied,2022-10-17 4:30:00,0,Not Given,0,No Skills Earned
65f9e901-9254-4bd8-9053-f31f35a959c4,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Kumasi,Ghana,High School Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
6633abfa-3c31-44ad-ae1b-2350a70e262d,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Ghaziabad,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
66619a08-754e-4913-91a1-adb946c2daf9,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Kolkata,India,Undergraduate Student,Mechanical Engineering,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
6683419f-ebce-449a-aa16-ce5702d524bc,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Lagos,Nigeria,Graduate Program Student,Data Science,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
66914242-14ef-4be0-99c7-7ae3715eb0b9,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Minchanbad Abad,Pakistan,Undergraduate Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
66a48add-0869-4449-a32e-8cb74ac38163,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Jammu,India,Undergraduate Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
66dfbd5c-5f94-49d2-bd75-0129eaf1667a,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Kolkata,India,Graduate Program Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
66e1a8a4-e0dd-4f05-81a7-228b4872b40f,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Nairobi,Kenya,Graduate Program Student,Data Science,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
66f529fd-39d5-439b-8550-25b6de0d5176,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,pavaratty,India,Graduate Program Student,Others,Rewards Award,2023-07-10 2:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
66fb9bb5-601b-4496-871d-fec71061b369,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Lome,Togo,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
67266d2b-5fbd-4a06-9acd-a7def8ce298f,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Kaduna,Nigeria,Not in Education,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
672b0484-8fae-48c9-a5b5-f027d2e17b78,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Anakapalli,India,Undergraduate Student,Others,Rewards Award,2023-08-21 4:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
67307f7e-d5cc-44d5-b0f9-ceeee24e8366,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Ron,India,Not in Education,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
6732b046-37a1-4531-adc6-0f455e8dfa73,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Udupi,India,Not in Education,Electronics and Communication,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
67456d60-4548-4185-84e5-f5cfa4ac8174,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Port Harcourt,Nigeria,Graduate Program Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
674f93d7-b1a4-4282-8c25-597aedb6abd1,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Obuasi,Ghana,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
67737dcd-92e5-4b96-ac64-dccbb77ef327,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Accra,Ghana,Not in Education,Others,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
6773b205-4290-4c1a-b1bf-96c6766ee924,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Bhimavaram,India,Undergraduate Student,Others,Withdraw,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
677d7d2a-b785-4b62-92a3-8016eca7227f,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Mumbai,India,Not in Education,Data Science,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
6795ecb9-76f3-418e-9ca6-4083987a5505,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Overland Park,United States,High School Student,Others,Rewards Award,2023-08-07 4:30:00,500,Data Visualization Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
67b020c6-a1ad-4271-8ad5-f5187e272605,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Satara,India,Graduate Program Student,Others,Rewards Award,2023-06-26 2:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
67c610ad-1ddc-4ff3-b29d-e3d2f56eacd6,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Panchkula,India,Graduate Program Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
67cafb2e-2513-4d31-9932-7cec8346a543,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Mayiladuturai,India,Undergraduate Student,Others,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
67cc19f2-20ae-45cb-bf46-79e4daa2bb4a,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Kanpur,India,Graduate Program Student,Computer Science,Rewards Award,2023-08-07 4:30:00,500,Data Visualization Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
67d5252b-c624-4516-83ff-67b839302d04,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Noida,India,Undergraduate Student,Computer Science,Team Allocated,2023-06-12 2:30:00,0,Not Given,0,No Skills Earned
67daad7a-7196-4f1a-b8a6-34b6fb0e541c,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Saint Louis,United States,Graduate Program Student,Computer Science,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
67e24901-d0bc-47e4-9d4a-0e7f1034e7c6,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Yavatmal,India,Graduate Program Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
67e77921-7a2a-45b0-8f60-690ad943d154,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Kalyan,India,Undergraduate Student,Other,Rewards Award,2023-05-25 2:30:00,2500,Data Visualization,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
67ff67e0-b29e-4dbc-8c6e-3ed1311911b8,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Pune,India,Graduate Program Student,Others,Rewards Award,2023-08-07 4:30:00,500,Data Visualization Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
68074dc8-e705-4d1f-a101-71c6be04c2d8,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Koraput,India,Not in Education,Other,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
68087cc0-8d68-4430-8321-23cedfd58adf,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,saint louis,United States,Graduate Program Student,Computer Science,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
68480d23-6c1c-497c-8daf-7a166b20be1e,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Kampala,Uganda,Undergraduate Student,Computer Science and Information Systems,Team Allocated,2023-03-27 2:30:48,0,Not Given,0,No Skills Earned
6854b7ed-df62-468c-b865-68b6281bea4d,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,MANNARGUDI,India,Graduate Program Student,Others,Team Allocated,2023-05-25 2:30:00,0,Not Given,0,No Skills Earned
68918379-d80b-438c-b7bd-4089801ffb2c,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Kota Parepare,Indonesia,Undergraduate Student,Others,Not Started,2023-04-10 2:30:00,0,Not Given,0,No Skills Earned
68c9d3d0-1685-400b-8b5b-3cb8ce24a6e7,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Kalghatgi,India,Undergraduate Student,Data Science,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
68d0cb74-1940-47f6-a762-317b0dbc3654,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Panvel,India,Undergraduate Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
68e7d424-5da4-4cf2-897b-1b19ac4c6928,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Ratnagiri,India,Not in Education,Others,Rewards Award,2023-08-07 4:30:00,500,Data Visualization Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
68ed6db1-fb56-4c24-8325-cd028009c0fb,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,BOKARO,India,Not in Education,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
68ffcb24-d334-43f2-b0c4-7797484f895d,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Noida,India,Graduate Program Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
691b3425-0514-42ef-b5ed-439789199063,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Chennai,India,Not in Education,Others,Rewards Award,2023-08-07 4:30:00,500,Data Visualization Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
692be5a2-08cb-40d6-853b-b5663a929aa9,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Rasipuram,India,Not in Education,Computer Science,Rewards Award,2023-07-10 2:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
6937a291-dcf0-4f74-be55-f0cdd40661a4,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Nandyal,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-02-06 2:30:29,0,Not Given,0,No Skills Earned
693b9070-12a6-42c0-a51f-1f0b101685d6,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Vizag,India,Not in Education,Mechanical Engineering,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
69506881-2ffa-4f0f-ad95-c4b7fe7d2675,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Visakhapatnam,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
697f104a-f6fa-4037-b66f-84f49f8bb827,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Bolton,United Kingdom,Graduate Program Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
69902fbc-5b43-45c2-80f7-55f14aad9678,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Jamshedpur,India,Not in Education,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
6991d143-0dca-4b29-b3cd-398ec84c705a,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Alexandria,Egypt,Graduate Program Student,Computer Science,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
69c30fec-7689-484a-9e12-758dda2f494f,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Hyderabad,India,Undergraduate Student,Computer Science and Engineering,Not Started,2022-11-14 4:30:00,0,Not Given,0,No Skills Earned
69c47cd0-87c8-4b02-abe0-454ac31e853f,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Mundi,India,Undergraduate Student,Others,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
69c580bc-4f1c-4b40-b090-476b80396f42,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Lagos,Nigeria,Graduate Program Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
69cb0774-4754-4f03-8dd7-97831c90c65c,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Hanuman junction,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
69d4b5e2-86d9-465c-aef4-a23be0e382cd,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Accra,Ghana,Not in Education,Data Science,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
69e68e6d-f640-4cae-b6c1-cfdb6c6a0f3c,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Blantyre,Malawi,Not in Education,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
69f7c3bc-1c81-4df6-8721-9b874d635d9d,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Delhi,India,Not in Education,Others,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
6a10683b-129f-4fe8-8e73-cb9d68864a89,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Greater Noida,India,Graduate Program Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
6a145e58-ec37-4350-91dd-96e04f1ab951,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Hyderabad,India,Graduate Program Student,Data Science,Not Started,2022-10-17 4:30:00,0,Not Given,0,No Skills Earned
6a4160e2-14fe-4181-817d-def5086b0f20,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,LAHORE,Pakistan,Undergraduate Student,Computer Science,Rewards Award,2023-08-07 4:30:00,500,Data Visualization Virtual Internship Completed,1182,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
6a65a5e5-156c-4c9d-8d00-0688eadc98e5,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Karimnagar,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
6a6e44da-dd57-4682-bae1-3a06166a10a9,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Prayagraj,India,Not in Education,Computer Science and Information Systems,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
6a9648d2-6e75-4277-9e42-818dd136506a,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Bridgeton,United States,Graduate Program Student,Computer Science,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
6a998ae3-e69e-431f-bc35-ac72cb02e4bd,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Ibadan,Nigeria,Graduate Program Student,Others,Not Started,2022-10-17 4:30:00,0,Not Given,0,No Skills Earned
6aa582cd-2b2e-4809-b93d-e40e92f18b8f,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Visakhapatnam,India,Undergraduate Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
6aaec036-48ec-4fa5-872b-8b6cbe0d5003,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Palnadu,India,Graduate Program Student,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
6abbf3cb-c00d-4ab2-8697-cf1bf037c6b4,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Karu,Nigeria,Graduate Program Student,Others,Rewards Award,2023-08-21 4:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
6aedbeb4-92c6-4eac-b789-7054c1420634,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Surulere,Nigeria,Graduate Program Student,Accounting and Finance,Team Allocated,2023-07-10 2:30:00,0,Not Given,0,No Skills Earned
6af8343e-4298-4a38-b9af-646f720c6001,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Chennai,India,Undergraduate Student,Computer Science and Engineering,Not Started,2023-03-13 2:30:48,0,Not Given,0,No Skills Earned
6b0f99ba-48fa-45f2-ab71-03a2214f89df,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,BOLTON,United Kingdom,Graduate Program Student,Others,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
6b1bae6d-d2a6-481a-bedf-12388b9742d1,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Hyderabad,India,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
6b1db648-1d20-4e2f-b4e9-3236b493a557,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Chennai,India,Undergraduate Student,Computer Science and Engineering,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
6b3b0665-0d30-44e4-957e-377ed5062aa9,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Dhanusha,Nepal,Not in Education,Computer Science,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
6b3b447f-6245-4183-9360-e9608123d338,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Mangalore,India,Undergraduate Student,Electronics and Communication,Team Allocated,2023-12-04 2:30:23,0,Not Given,0,No Skills Earned
6b515ee0-3f98-49e9-b464-d43e2c55b8a0,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Dubai,United Arab Emirates,Graduate Program Student,Data Science,Rewards Award,2023-08-21 4:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
6b5e6af1-12f1-42de-82e4-b58cd1af3a9b,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Indore mp,India,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
6b640bbf-67b0-41ce-add4-131099c7cd05,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Malappuram,India,Graduate Program Student,Others,Team Allocated,2023-08-21 4:30:00,0,Not Given,0,No Skills Earned
6b6804e1-fcc8-4040-89f3-c8eaa87d2840,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Cape Town,South Africa,Graduate Program Student,Other,Team Allocated,2024-01-08 3:30:46,0,Not Given,0,No Skills Earned
6b6909ca-4573-47d8-bb1a-c57ae20096ae,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Bengaluru,India,Undergraduate Student,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
6b83b4a0-5c28-4edf-96df-f9e701f5c5a1,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,pune,India,Graduate Program Student,Others,Team Allocated,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
6b9bb220-18e7-4a76-9ff0-6cbd172c2b33,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,FARIDABAD,India,Graduate Program Student,Data Science,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
6ba72f8c-e384-42dd-97ef-3b6cef557a27,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Igando,Nigeria,Not in Education,Others,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
6ba88604-5d58-415a-9371-9bc610874536,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,MEERUT,India,Undergraduate Student,Computer Science and Engineering,Withdraw,2023-06-26 2:30:00,0,Not Given,0,No Skills Earned
6bb2fbeb-0731-4a5e-8de9-b72d15ce5190,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Cairo,Egypt,Undergraduate Student,Computer Science,Rewards Award,2023-06-26 2:30:00,1000,Data Visualization Virtual Internship Star Performer,1776,"[""Critical Thinking"",""Creative Thinking"",""Collaboration"",""Communication"",""Information Literacy"",""Technology Literacy""]"
6bc40f73-e4a9-4c96-8c69-093e55396505,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Ulhasnagar,India,Graduate Program Student,Others,Team Allocated,2023-05-25 2:30:00,0,Not Given,0,No Skills Earned
6bd3ba7c-7985-4e05-9fcd-443b6481b832,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Male,Thiruchengode,India,Undergraduate Student,Electronics and Communication,Team Allocated,2023-08-07 4:30:00,0,Not Given,0,No Skills Earned
6be104d4-b59f-4c67-955f-7ee39c7ea8a8,00000000-0GWQ-AXC5-X45C-2MHJ28,Data Visualization,Internship,2024-01-01 3:30:46,Female,Lucknow,India,Undergraduate Student,Others,Team Allocated,2023-07-24 2:30:00,0,Not Given,0,No Skills Earned
